0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
64.03075397,60.88730159,66.22738095,51.72519841,30.75674603,60.09087302,31.38095238,59.67876984,64.48353175,68.10039683,63.41309524,62.25472222,14.53452381,57.16746032,62.90238095,31.60654762,21.62301587,55.68511905,57.96111111,32.76765873,65.8640873,65.00376984,48.00119048,0,52.25912699,0,32.78571429,60.03571429,67.83472222,44.67222222,54.37440476,66.36646825,66.07380952,37.05436508,46.42301587,64.44880952,68.76369048,40.90059524,8.813293651,29.66646826,66.21706349,59.14642857,26.33452381,26.84900794,67.64186508,66.04206349,60.19107143,39.52123016,13.79027778,63.06626984,63.64107143,0,35.95,49.30119048,33.46230159,59.66305555,39.74424603,24.47579365,61.60615079,62.17738095,43.85218254,18.58353175,63.91051587,34.85972222,66.00178571,57.50515873,66.16944445,67.01210318,68.23789682,41.3672619,64.23015873,51.46071428,35.78333333,34.79543651,23.58809524,32.58948413,36.80853175,67.78353175,66.0765873,67.09107143,61.93035714,28.01309524,26.0609127,65.69603175,59.29880952,66.94623016,44.40634921,60.90972222,67.02480159,50.69265873,69.05992064,30.81944444,67.9125,22.4656746,31.26230159,63.61666667,68.55634921,21.75813492,58.72023809,66.39603175,58.92202381,0,61.9343254,66.68412699,48.41924603,0,65.15972222,68.53412698,68.20714286,17.3,66.1531746,29.11984127,34.9984127,36.61468254,63.1843254,65.725,64.64503968,52.10218254,68.4281746,22.88313492,0,63.97003968,68.27261905,65.05337302,0,0,51.95734127,54.30936508,25.94007936,51.74166667,50.76785714,22.4672619,67.29583333,38.45059524,30.98789683,61.88710318,35.85654762,35.81924603,35.29027778,0,54.42043651,36.52480159,34.17361111,57.32718254,34.60198413,39.99603175,23.03650794,0,62.46111111,10.56904762,46.93888889,59.04960317,63.53670635,49.99027778,23.50952381,62.02242063,57.98968254,19.56269841,23.43948413,61.79761905,18.85496032,30.94900794,21.31230159,42.36547619,27.3281746,0,46.70694445,66.20833333,56.91329365,60.87242063,0,65.78670635,36.1234127,62.76011905,0,29.67599206,69.00297619,58.36845238,67.66269841,48.40496032,45.94821429,60.44880952,41.46686508,68.06706349,61.50297619,66.73730159,29.19285714,16.34087302,37.05218254,57.30555556,50.20714286,24.08035714,58.29523809,25.24126984,55.30468254,48.38968254,24.36547619,25.7343254,17.04107143,54.71507937,66.92123016,68.90813492,59.36210317,65.6843254,56.86626984,63.96626984,60.99662699
48.55972222,57.63611111,66.34305556,29.46944445,30.29166667,37.75694444,33.54583333,58.97083333,63.84444444,67.08194444,62.36944444,61.01388889,14.33333333,61.17361111,62.9875,28.35138889,21.96805556,28.18055556,58.00138889,25.21111111,65.98472222,64.36388889,43.87361111,0,50.22638889,0,27.87916667,58.36111111,67.7875,43.22916667,48.80277778,65.99722222,63.59722222,42.48611111,33.48472222,64.95694445,67.9625,33.10138889,10.35059524,45.8125,64.44444445,45.36706349,21.09166667,21.52222222,66.11944444,65.26666667,59.10833333,49.0875,22.76388889,62.85833333,62.07916667,0,57.84166667,50.15555556,26.25972222,58.51111111,39.73333333,41.43888889,62.11388889,61.61805556,45.25833333,12.61111111,64.94027778,31.625,65.09583333,48.98888889,65.79305556,67.60218254,66.98194445,33.42083333,63.39305556,50.4375,28.82916667,34.62777778,44.97777778,25.44444444,37.67361111,67.35,65.26388889,67.01388889,39.08472222,26.06944444,25.93194444,64.62222222,57.70892857,66.81666667,46.13194445,52.35138889,66.64027778,31.62361111,68.49722222,36.46111111,65.97638889,24.43353175,23.21527778,64.08333333,67.43472222,13.81527778,53.82777778,65.33472222,41.89444444,0,58.20972222,65.46388889,22.96805556,0,65,68.38194444,68.18055556,5.8,65.64583333,17.74027778,44.80138889,30.90833333,66.34305556,58.56527778,40.97222222,36.00277778,67.68194444,43.11527778,0,63.43333333,67.55694444,57.74583333,0,0,49.26111111,60.42599206,13.2125,12.77,28.18333333,25.07222222,67.68055556,33.06527778,26.67361111,44.5125,41.66666667,28.11805556,34.45138889,0,20.5625,52.45138889,22.63888889,37.75416667,35.43055556,22.09583333,25.01130952,0,36.92579365,11.32063492,45.00813492,58.85277778,61.60555556,45.15694444,14.49722222,60.93611111,55.84722222,11.60277778,24.2890873,56.08472222,19.10416667,16.64305556,13.59722222,26.76805556,26.59722222,0,51.69305556,65.86805556,60.03194445,60.32777778,0,66.77777778,34.90396825,64.76527778,0,46.7125,68.78055556,56.23333333,66.33194444,51.25138889,46.36111111,59.79444444,34.44900794,67.47361111,58.24305556,66.50277778,23.425,16.37916667,15.7,52.77222222,48.02777778,28.61527778,27.82777778,26.06944444,60.35813492,18.1625,25.78472222,24.59583333,11.49027778,16.19642857,65.16944444,68.15555556,63.27083333,68.14166667,47.70694445,62.78333333,61.76527778
13.39166667,53.23055556,65.21805556,16.00416667,40.22638889,18.34444444,46.38194444,56.4375,63.03194445,64.85972222,58.24444444,61.95416667,17.37916667,65.80138889,62.41805556,35.99583333,21.06527778,20.88333333,56.94861111,37.19305555,63.93333333,62.80694445,34.24444444,0,52.72638889,0,37.28194445,57.33472222,67.71666667,43.14166667,52.02777778,63.67083333,57.05277778,53.46805556,36.61666667,63.23888889,31.85555556,28.72916667,22.46527778,47.48055556,61.6140873,52.83333333,23.15,27.09861111,68.34305556,67.52222222,58.66111111,52.64166667,46.32638889,49.45833333,60.05555556,0,61.97916667,57.11666667,23.56388889,58.39861111,39.7125,43.20555556,61.025,60.99027778,50.67638889,25.39722222,62.48055556,40.87083333,64.16805556,57.28472222,66.53888889,13.15238095,59.66388889,39.70694445,61.23194444,48.03333333,52.79861111,49.54305556,45.35833333,33.84583333,41.64444444,66.85277778,65.54444444,67.17083333,27.60972222,30.075,28.82222222,64.25694445,57.38472222,66.56388889,44.75972222,60.45555556,65.88611111,36.66388889,67.99781746,16.47361111,67.04861111,52.16944444,34.29583333,63.5,66.1625,19.12361111,41.73472222,66.47619048,50.05972222,0,57.21111111,63.39861111,42.1625,0,64.71666667,68.0656746,67.21428571,0,64.31527778,15.85694444,50.07777778,53.10555556,66.17916667,11.73055556,61.79166667,56.55277778,52.40734127,35.01944445,0,62.06805556,66.60694444,56.19722222,0,0,61.88055556,66.97777778,18.00694444,0,35.7,45.20555556,67.73055556,41.77559524,38.61944445,53.77361111,59.53194444,32.54166667,35.72916667,0,32.20416667,60.12638889,20.13472222,47.32615079,15.30972222,13.74444444,39.15694444,0,52.21111111,13.69940476,52.44861111,57.49722222,61.89583333,63.00416667,18.775,58.68611111,55.01527778,14.55833333,41.79146825,56.80972222,24.04722222,17.20833333,15.325,33.85972222,37.53611111,0,50.22638889,66.49305556,59.8,60.62638889,0,66.42638889,39.18888889,63.06944445,0,35.52916667,67.60555556,54.22777778,66.40416667,57.05277778,51.27777778,59.78611111,45.02123016,67.27638889,60.30555556,65.73333333,27.28472222,19.64861111,16.22916667,63.21666667,56.25416667,35.56765873,18.53174603,31.50555556,35.19722222,16.26666667,25.55138889,31.35,15.42083333,30.4625,64.54722222,68.03888889,64.21388889,66.96944445,49.17638889,61.60634921,60.76666667
37.92777778,62.8875,67.41527778,43.6375,40.59722222,47.56111111,57.275,61.425,63.55555556,66.55138889,58.91527778,63.39722222,24.125,67.26111111,64.21388889,40.55972222,24.55972222,51.0375,56.44305556,41.14305556,67.62222222,61.83888889,48.05555556,0,60.25555555,0,33.71388889,60.32638889,68.73055556,44.33472222,51.43888889,64.45277778,65.15833333,56.22638889,60.48055556,62.70277778,56.06111111,50.12638889,59.86404762,45.58055556,65.65277778,62.32916667,42.88055556,62.99444444,68.61666667,67.60694444,62.03611111,61.10138889,56.16964286,58.57916667,59.51666667,0,66.45833333,62.9625,45.475,59.83333333,40.39444444,35.62777778,63.73611111,62.99027778,58.5406746,36.63472222,63.55555556,52.63353175,65.19861111,59.22361111,66.76666667,61.09305556,66.56805556,57.56388889,63.73611111,48.21388889,56.56388889,61.24305556,35.34861111,42.14861111,52.21944445,67.47916667,68.38333333,68.04722222,59.75277778,53.01527778,52.97777778,64.50555556,58.625,67.89027778,56.36666667,67.60416667,66.53472222,64.68611111,67.30694444,20.38730159,68.31388889,62.62202381,43.35694444,56.81666667,68.62083333,42.625,55.74305556,65.87083333,64.0625,0,59.71805556,65.27361111,62.27222222,0,63.89166667,68.07222222,68.55138889,0,67.36111111,47.1625,45.78333333,56.90555556,67.53194444,38.20138889,52.53055556,58.47777778,53.57527778,28.44722222,0,60.24444444,67.00833333,67.99444445,0,0,62.98055556,68.17777778,53.06785714,0,64.79027778,58.84662698,67.83472222,51.23472222,40.69861111,62.78055556,62.96527778,48.42638889,44.42083333,0,54.41130952,66.06388889,39.29305556,57.33333333,25.52638889,39.4875,60.55972222,0,65.53055556,41.83333333,62.62638889,59.84861111,63.05833333,63.58888889,46.40833333,61.00416667,56.2875,44.87083333,56.52579365,65.77222222,64.68730159,58.85992064,55.54642857,67.6031746,54.18055556,0,60.91805556,68.00555556,64.85416667,63.57281746,0,66.17638889,56.95138889,63.45972222,0,31.70833333,68.45972222,60.46666667,67.20555556,56.51666667,60.625,63.48194444,62.38789683,67.94027778,62.37361111,65.82638889,54.51388889,56.29107143,58.22480159,65.00972222,56.5,37.87638889,46.29444444,33.04166667,59.2375,59.68333333,29.80555556,47.91527778,51.025,56.44027778,64.5609127,66.61111111,63.31944445,68.15555556,60.05138889,61.28194445,63.00833333
67.23055556,65.52638889,67.48333333,55.22916667,58.41666667,62.15972222,61.62083333,64.27916667,62.79861111,65.64861111,57.46111111,62.2375,63.72916667,67.28472222,63.45555556,57.16527778,25.58194444,61.37916667,56.59166667,60.48194444,68.12777778,60.66388889,50.35555555,0,65.87083333,0,36.02738095,62.25555556,68.96944444,45.11805556,57.47916667,65.62083333,67.47777778,61.90694445,65.775,61.38194444,67.73611111,67.96805556,62.23214286,57.76805556,66.66587302,63.7875,65.24861111,63.96666667,68.67777778,68.20972222,62.2031746,61.75694444,56.225,64.32361111,58.66527778,0,67.91944444,62.51666667,63.53888889,59.84583333,43.35416667,55.69166667,64.91666667,64.02777778,60.23888889,59.91111111,65.66111111,62.8625,65.07420635,63.00416667,66.5484127,68.78472222,67.77777778,66.50416667,63.69027778,59.35277778,62.86944444,63.23333333,66.98472222,54.12361111,57.60138889,66.68194444,68.9125,68.57916667,66.07361111,60.72361111,66.025,64.61388889,57.4125,68.16944445,63.37277778,65.94416667,66.11666667,66.50277778,67.79861111,49.59642857,68.40277778,64.47996032,61.16111111,36.695,69.41527778,67.40833333,59.32638889,66.02638889,64.05972222,0,61.06944444,65.91944445,63.54583333,0,66.03055556,68.7875,68.39722222,0,67.81527778,68.05555555,61.87916667,63.71527778,67.35416667,66.52083333,65.60972222,60.48055556,67.95416667,64.29722222,0,60.36507937,65.80555556,69.15694444,0,0,61.29722222,67.85376984,65.86329365,0,64.78222222,60.97777778,68.0625,61.57797619,65.04,64.02916667,66.04027778,60.70138889,53.925,0,59.39186508,65.28194445,64.16944445,62.98472222,46.82361111,68.68472222,62.50972222,0,66.02916667,60.7172619,62.51805556,60.07222222,63.00694445,64.06111111,60.17638889,62.56111111,55.65694445,63.26944445,62.1625,65.89027778,66.82083333,66.82222222,67.70277778,68.99861111,61.70416667,0,59.79583333,68.29027778,66.70416667,67.29444444,0,67.68194444,66.03472222,65.75555556,0,63.05555556,68.55972222,62.98888889,66.71944445,55.80416667,63.12083333,65.42361111,65.75555556,67.76111111,64.77361111,64.33888889,64.58888889,63.74166667,65.62361111,64.09623016,63.22083333,61.04444444,58.67083333,56.98472222,58.4375,68.03214286,29.73611111,51.01555556,67.95277778,62.69444444,63.30277778,68.51388889,64.11388889,67.23888889,63,66.59781746,62.91527778
67.21150794,63.5125,66.30694445,56.90218254,61.19186508,65.20019841,64.31293651,64.43194444,63.51666667,67.49880952,57.98821429,64.10555556,64.59920635,68.01111111,64.13472222,61.92380952,29.24027778,60.87202381,56.81805556,63.19507937,67.15698413,60.53888889,49.90833333,0,66.65119048,0,48.77357143,62.14166667,68.725,45.92361111,58.66388889,66.73246032,67.67277778,64.49444444,67.71369048,60.90416667,67.92380952,67.9797619,61.64123016,59.475,67.28011905,63.41769841,66.06527778,63.48619048,67.38333333,67.19027778,62.07619048,63.35138889,56.3827381,63.07301587,58.65277778,0,68.20912698,60.99365079,63.475,61.78472222,42.89634921,57.90412698,64.91111111,63.375,62.49027778,67.23055556,65.12222222,60.62916667,66.22638889,64.17916667,66.98928571,67.79027778,66.77321429,67.82559524,64.3672619,61.55853175,61.03115079,64.25753968,68.7202381,40.71694444,58.35496032,67.0015873,68.22916667,67.19583333,67.66488095,62.84305556,65.23055556,66.00456349,60.37777778,68.1375,65.45972222,67.3202381,66.55555556,67.14861111,68.13337301,49.95674603,67.77916667,66.125,62.97361111,59.4,69.41892857,66.00936508,57.69059524,67.6022619,64.85416667,0,60.51722222,65.00440476,65.04861111,0,63.02777778,68.12222222,67.43194444,12.7,66.49345238,68.20833333,61.24305556,64.30833333,67.92301587,66.71765873,66.94027778,67.83730159,67.83313492,66.56150794,0,59.60972222,66.93353175,68.81111111,0,0,60.71527778,67.72797619,65.45873016,19.5,64.34166667,62.50277778,68.08194444,63.14646825,66.81884921,65.19027778,66.9052381,63.55138889,60.21944444,0,64.34603175,66.36111111,64.54027778,63.64662699,54.39376984,68.83353175,65.19642857,0,67.64238095,68.76825397,62.01333333,59.98472222,63.09722222,64.11666667,61.35357143,63.97222222,57.43575397,64.49265873,62.51448413,66.87083333,66.91944445,67.6140873,68.27043651,68.10912699,64.39583333,0,66.2375,67.44781746,67.96825397,67.83869048,0,67.5547619,67.76400794,66.86369048,0,64.90563492,69.15480159,62.82361111,66.03333333,56.07083333,64.96698413,66.46900794,65.03769841,67.16111111,63.66944444,66.14027778,65.825,64.68829365,67.42361111,64.35833333,65.48888889,64.62757937,63.29384921,59.25496032,58.04861111,67.98948413,32.92777778,51.21944444,67.60892857,64.16527778,62.99444444,67.6936508,63.41111111,67.2625,62.59583333,67.57904762,62.81349206
67.37916667,65.69861111,68.0125,57.28888889,59.39166667,64.725,62.76527778,65.17638889,62.27638889,67.10555556,58.1125,64.27361111,64.1875,67.58888889,62.87361111,60.87222222,31.01111111,61.78789683,57.24861111,63.41805556,68.73194445,59.50555556,53.75416667,0,67.44861111,0,55.8625,62.39166667,69.025,46.05833333,56.49305556,66.80555556,68.29305556,63.50972222,67.44166667,61.09861111,66.51527778,67.19166667,62.8906746,60.12638889,67.83888889,62.41349206,67.21666667,64.40694444,68.04444444,67.96111111,61.51388889,63.98611111,58.31448413,62.79861111,58.20277778,0,68.07777778,60.60972222,63.24861111,62.13055555,43.58531746,58.50277778,64.77083333,64.13055556,62.82777778,65.80972222,63.44583333,65.60833333,66.67261905,64.13849206,65.93063492,68.34583333,67.83194444,67.37777778,65.30833333,58.93194445,63.30694445,64.28055556,68.70138889,55.60972222,56.44305556,65.81527778,68.6,68.51388889,66.73333333,63.90694444,65.4125,65.175,58.59305556,68.62361111,66.69444444,67.34583333,65.8375,67.2125,68.175,52.19027778,68.12361111,66.27638889,63.96666667,55.65333333,68.70416667,68.32777778,60.28333333,67.73472222,65.02222222,0,62.31805556,66.29027778,64.7,6.8125,66.41527778,67.48472222,69.03055556,6.5,65.63472222,67.79305556,61.60138889,65.24166667,67.54583333,66.70972222,65.7875,67.67361111,67.36111111,66.49861111,0,57.67083333,66.80277778,68.95277778,0,0,62.01527778,68.77222222,62.85277778,5.4,64.60416667,63.34861111,68.23055556,63.475,66.2125,65.28194445,67.29722222,63.61388889,63.57638889,0,62.05952381,67.88888889,64.21944445,62.66111111,55.72757937,68.6875,63.8734127,0,66.56805556,68.9827381,63.26805556,60.30277778,62.98611111,64.59305556,61.20277778,64.77222222,56.31527778,65.70972222,64.38333333,67.36527778,67.90972222,67.92361111,68.4375,69.33888889,64.72083333,0,67.65138889,67.59027778,68.07638889,67.04722222,0,67.01527778,66.63988095,66.97916667,0,67.92222222,67.64861111,63.19722222,65.77638889,55.21111111,65.70138889,66.24861111,67.16388889,67.17777778,64.54722222,65.75138889,66.16527778,63.60972222,67.04583333,65.55277778,64.88888889,65.97638889,64.10138889,58.95277778,56.54027778,66.75059524,33.73472222,56.64444444,68.35555556,64.24722222,62.05654762,66.74722222,64.61805556,67.89305556,61.79444444,67.41388889,63.56111111
65.47361111,66.37083333,66.17222222,59.39861111,64.13055556,67.13888889,64.64583333,65.60138889,61.38611111,65.65071429,58.96666667,64.24107143,64.90972222,67.05555556,62.26527778,65.48888889,29.31388889,64.05555556,52.12083333,64.15138889,67.35,58.98333333,53.68055556,0,66.61944444,0,59.86944445,62.66666667,67.275,46.44583333,63.65952381,66.54861111,68.20416667,65.43888889,65.98333333,53.84583333,66.22400794,66.40694444,62.73789682,61.04722222,66.7577381,63.80694445,67.19305556,64.65555556,65.94583333,67.88888889,62.25964286,63.1,59.71527778,62.72361111,56.52222222,0,67.3,59.20575397,62.80277778,61.51150794,45.01845238,60.48055556,63.99305556,63.71666667,62.44166667,65.98194445,63.10277778,66.16805556,65.69166667,64.36388889,66.52087301,67.83531746,67.35833333,67.40138889,64.38194444,59.84027778,61.44166667,63,68.55138889,54.85833333,57.28888889,65.38888889,68.175,67.44722222,68.18333333,62.55,66.11527778,64.48472222,60.05555556,67.6375,66.22222222,65.69166667,65.28055556,66.75972222,66.01527778,53.09444444,68.19166667,66.20277778,63.98333333,60.45833333,68.80138889,67.28055556,59.39027778,66.82638889,63.04444444,0,62.24166667,64.85,65.28611111,67.78472222,65.27777778,67.9375,66.85,36.575,65.1625,67.84722222,60.66111111,65.20555556,66.49444445,64.76388889,66.3625,68.13333333,66.00416667,67.83194444,0,54.90555556,65.37777778,68.39722222,0,0,57.14444445,67.30833333,63.65277778,43.35,64.31111111,62.83333333,65.87638889,62.54694444,66.71388889,66.39166667,67.46944444,63.64027778,39.85138889,0,58.24027778,66.83194445,62.57638889,63.10138889,56.82638889,67.92638889,64.49166667,0,65.65972222,68.77837302,61.67916667,58.82083333,62.02777778,64.06805556,61.62638889,62.98194444,56.32083333,66.33611111,61.41492064,65.91805556,66.34444445,68.29583333,68.47777778,69.28888889,65.47361111,0,41.94444444,67.14146825,67.87222222,67.88333333,0,67.88333333,57.3,68.23075397,0,68.01111111,67.29027778,62.62361111,64.05277778,56.58333333,65.44305556,65.51944445,65.825,67.49444445,63.5125,64.23888889,65.24027778,64.95277778,68.07638889,60.64305556,65.38194444,65.07777778,65.45694444,60.70972222,54.35694444,69.28492063,28.33134921,49.57361111,68.16666667,62.98888889,62.69444445,66.1609127,63.5297619,68.05634921,60.84583333,66.79146825,63.39027778
64.11884921,65.86507937,64.85099206,60.90456349,65.5484127,65.89642857,64.30972222,64.84702381,61.39424603,67.32876984,59.14126984,60.84186508,63.24424603,64.83769841,62.68214286,64.17837302,28.77003968,63.57996032,50.62956349,65.36071429,66.3,54.84801587,51.85138889,0,66.36686508,0,61.94801587,62.57857143,66.40119048,46.96269841,62.4875,66.96130952,66.0343254,64.00297619,66.90476191,52.15615079,65.06488095,64.87539683,64.08849206,62.39781746,65.61130952,63.77321429,64.61210318,63.31964286,65.6125,66.74285714,61.37559524,61.55476191,60.18531746,59.09702381,53.45178571,0,65.97996032,58.38194444,61.64583333,61.28730159,46.91527778,61.63670635,61.3906746,63.13988095,61.41448413,63.97579365,61.82162698,65.37777778,64.52440476,66.05436508,64.05099206,67.17559524,66.1202381,66.71388889,62.85734127,63.96111111,62.71190476,62.41210318,68.65357143,53.91527778,57.14285714,65.20595238,66.42956349,65.39107143,66.76230159,63.66488095,64.44246032,63.21071429,60.34761905,65.95595238,66.98690476,66.21388889,65.67539683,66.83333333,64.3390873,53.84583333,67.27777778,65.78055556,65.26746032,54.86,69.47142857,67.75833333,58.84583333,66.84007937,63.16388889,0,60.04940476,64.08253968,65.12261905,66.72916667,64.52003968,67.675,65.34107143,0,64.65416667,66.57876984,58.03511905,64.79484127,63.72222222,63.91349206,64.43730159,67.4093254,65.29027778,67.12559524,0,53.36150794,64.79226191,67.79702381,0,0,54.32916667,66.37996032,63.97321429,6.8,63.21428571,63.80912698,66.58472222,59.0047619,63.77142857,64.05833333,63.35357143,63.01269841,61.91305556,0,60.83472222,66.24365079,62.57043651,42.70853175,59.43948413,67.18373016,64.3125,0,65.50793651,68.71527778,59.01011905,57.70119048,59.78015873,64.19781746,62.38472222,62.37222222,54.33115079,66.29642857,63.76309524,65.88829365,65.34900794,67.125,67.69365079,69.59126984,63.5734127,0,0,67.44940476,66.55793651,66.48888889,0,66.04781746,54.38134921,65.48511905,0,68.0093254,66.11587302,63.69126984,63.08412698,52.86547619,64.69583333,65.84821429,66.54920635,66.81309524,65.58075397,65.41726191,64.50456349,63.15039683,67.36904762,60.62400794,67.56071429,65.40654762,66.18611111,61.01527778,52.34345238,67.62956349,28.76646826,48.9202381,67.55694444,61.60674603,61.44265873,64.95218254,63.26349206,66.29007937,62.96210318,67.84107143,61.5375
64.36666667,64.81388889,66.07638889,61.61111111,64.55138889,67.18194445,63.53472222,64.29583333,54.66111111,63.09384921,60.32083333,60.60674603,64.11388889,63.49166667,58.01388889,63.35833333,37.88611111,63.25833333,51.13055556,65.15555556,66.40972222,56.06527778,51.31388889,0,66.37916667,0,61.3,61.375,64.70694445,49.62777778,62.7275,67.44722222,66.22638889,28.94226191,65.81944444,56.32361111,63.875,64.5125,63.25218254,62.52083333,65.35138889,62.81388889,64.94861111,60.06805556,65.17777778,66.17361111,62.02242063,60.80416667,61.44146825,59.95833333,54.075,0,65.59166667,52.07083333,60.98888889,60.27797619,47.09305556,62.10277778,60.26944445,57.62222222,60.36527778,60.00972222,59.54583333,64.80694444,58.45138889,59.74861111,66.4656746,66.62361111,65.57638889,65.99722222,61.64722222,62.29722222,59.61944444,60.02916667,67.99027778,53.49444445,56.94166667,61.87083333,67.3625,64.82083333,66.66388889,61.96111111,64.43611111,59.16666667,57.12222222,66.04166667,66.52777778,62.64722222,63.20555556,65.89305556,65.66805556,55.11527778,66.8468254,65.18472222,64.95555556,49.18333333,69.44861111,67.22777778,58.46666667,66.35833333,60.3875,0,58.92083333,63.00555556,64.27777778,68.05972222,66.94305556,67.84305556,66.68055556,0,62.54583333,66.61388889,58.85,63.77916667,63.58472222,62.18194445,62.64861111,66.64166667,64.32916667,67.56944444,0,51.59444444,64.54583333,67.26805556,0,0,54.96805556,66.31111111,64.04861111,0,60.41111111,60.89583333,67.74444445,56.45912699,56.73277778,66.04166667,51.14305556,62.97916667,67.91944444,0,63.32083333,65.23888889,60.95972222,59.5,59.40277778,67.16944444,64.9625,0,63.78333333,68.64702381,61.58194445,56.025,56.19166667,62.2625,63.80555556,62.975,53.15694445,66.42361111,60.8275,65.03055556,65.95277778,67.48611111,68.21527778,68.76805556,63.84305556,0,0,65.825,66.61111111,66.17361111,0,65.15694445,60.44861111,65.23888889,0,67.38055556,65.5,63.18194444,61.35555556,51.71805556,62.24345238,62.65833333,66.48849206,68.17777778,66.04027778,59.03333333,62.025,63.47222222,67.97638889,59.79761905,67.15,63.93888889,65.79444445,57.67777778,52.14722222,68.49742064,37.02361111,46.50694444,68.09027778,59.28333333,61.53293651,62.325,62.41111111,65.68055556,55.05138889,67.87361111,60.95694444
63.76805556,66.13194444,65.48472222,60.93611111,66.59861111,65.24305556,65.39583333,65.41527778,56.07361111,62.65753968,58.87777778,64.63055556,65.24861111,61.99761905,57.71666667,66.87638889,37.7375,63.21805556,50.15972222,63.91388889,66.25972222,52.49027778,52.225,0,66.94722222,0,60.3625,62.90833333,67.79305555,52.51666667,61.96666667,66.76944445,66.51388889,57.72638889,63.58055556,53.40555556,64.88194444,64.08888889,64.68571428,61.37916667,65.73055556,65.00555556,65.07222222,61.93472222,62.99444444,64.46666667,61.26805556,60.66944444,60.39305556,55.67638889,53.21666667,0,65.90972222,53.26111111,61.27361111,60.70277778,53.3827381,61.34861111,59.45,59.14722222,60.77361111,61.11805556,62.55138889,63.25555556,64.375,67.04722222,66.48611111,66.59305556,65.08055556,65.03472222,62.34305556,62.09444445,59.475,62.66666667,67.70694444,52.20833333,57.20277778,59.37757937,67.36805556,66.35138889,63.77361111,60.54027778,63.40972222,62.53333333,56.10912699,66.35555556,66.12916667,62.82777778,60.88253968,63.55714286,62.35416667,53.66111111,67.01805555,64.63611111,65.06666667,37.96666667,68.88888889,66.30416667,60.26388889,65.88888889,61.72638889,0,59.6625,64.15972222,62.82222222,67.45555556,68.56111111,67.65972222,68.79027778,0,62.20277778,67.08472222,52.59027778,62.59722222,61.92222222,62.20357143,61.67103175,66.71666667,63.5625,66.87361111,0,54.6593254,62.40555556,67.91527778,0,0,52.93472222,67.04861111,62.06388889,0,63.425,62.20416667,67.62638889,56.32559524,13,64.28055555,53.75555556,61.1,66.27638889,0,59.69583333,65.65277778,61.66190476,58.11845238,60.0375,66.26527778,64.33333333,0,63.70555556,68.20595238,61.925,52.59404762,57.5125,63.15555556,61.43611111,63.07638889,49.37361111,64.03055556,62.1702381,66.21527778,67.02222222,65.59444445,66.19861111,69.34166667,63.72638889,0,0,66.16527778,66.22777778,65.43472222,0,65.79027778,60.43611111,65.85138889,0,67.42083333,66.16805556,62.88888889,59.83333333,52.32916667,63.72361111,63.19166667,64.64345238,68.24861111,66.33472222,60.55555556,60.69861111,65.86527778,65.2,58.12083333,66.56527778,66.49861111,64.99861111,59.96805556,49.94305556,66.84742064,39.33611111,45.675,66.78333333,59.20694445,60.66150794,60.63472222,60.2625,65.8,62.34305556,66.75694445,62.13055556
